,id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_blocked_shot,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_right,att_fastbreak,att_goal_high_left,att_goal_low_right,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,foul_throw_in,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,assist_pass_lost,last_man_tackle,att_cmiss_high_left,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_lf_target,att_sv_high_left,goal_assist_setplay,six_yard_block,att_assist_setplay,att_lf_goal,att_post_left,accurate_corners_intobox,accurate_freekick_cross,assist_penalty_won,att_cmiss_left,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_one_on_one,corner_taken,freekick_cross,goal_assist_deadball,penalty_won,total_corners_intobox,assist_attempt_saved,att_freekick_miss,att_obox_goal,att_obox_post,att_pen_goal,att_post_right,att_pen_target,accurate_goal_kicks,assist_free_kick_won,goal_kicks,red_card,att_lg_centre,accurate_keeper_throws,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,second_yellow,own_goals,att_cmiss_high_right,att_hd_post,att_obxd_left,att_obx_left,att_freekick_goal,att_obp_goal,dangerous_play,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,gk_smother,penalty_faced,penalty_save,stand_save,total_keeper_sweeper,assist_own_goal,att_pen_miss,att_freekick_post,att_obxd_right,assist_handball_won,att_obx_right,att_lg_right,att_pen_post,att_corner,assist_post,att_lg_left,rescinded_red_card,age,birth,birth_exact,country,isoCode,loan,position,positionInfo,shirtNum,name,first,last,nationalTeam,playerId,season
834,4763.0,40.0,1.0,7.0,7.0,3.0,99.0,,8.0,2.0,132.0,,,4.0,10.0,12.0,16.0,,6.0,73.0,67.0,14.0,5.0,4.0,7.0,4.0,,1.0,2.0,,,1.0,3.0,,7.0,,4.0,4.0,5.0,,1.0,,3.0,,2.0,2.0,5.0,14.0,,1.0,3.0,11.0,2.0,,,5.0,,1.0,59.0,55.0,1.0,2.0,,1.0,24.0,3.0,5.0,0.0,,30.0,22.0,25.0,5.0,70.0,47.0,1.0,7.0,3.0,,,14.0,5.0,12.0,,66.0,11.0,1.0,14.0,12.0,2.0,1.0,,,,,3.0,24.0,,4.0,,4.0,32.0,21.0,6.0,8.0,2.0,854.0,,1.0,3.0,7.0,206.0,,8.0,81.0,23.0,,54.0,,208.0,208.0,12.0,14.0,29.0,,24.0,53.0,,,,9.0,60.0,128.0,5.0,4.0,61.0,11.0,7.0,36.0,53.0,52.0,92864.68701171875,,91.0,9.0,202.0,7.0,12.0,19.0,4.0,210.0,,19.0,9.0,5.0,8.0,,4.0,440.0,25.0,30.0,30.0,11.0,3.0,17.0,9.0,7.0,,,,,,,3.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,30 years 326 days,24 May 1989,611971200000.0,France,FR,True,F,Left/Right Winger,89.0,Yannick Bolasie,Yannick,Bolasie,The Democratic Republic Of Congo,163795.0,2018
835,25312.0,38.0,1.0,2.0,1.0,2.0,114.0,,11.0,2.0,150.0,0.0,1.0,,14.0,5.0,12.0,,3.0,46.0,49.0,4.0,1.0,10.0,3.0,,1.0,1.0,,,,,1.0,,2.0,,1.0,3.0,1.0,,,,1.0,1.0,,,1.0,4.0,,,1.0,2.0,,,,1.0,,,45.0,39.0,2.0,,,1.0,23.0,2.0,7.0,,,5.0,2.0,12.0,4.0,45.0,34.0,1.0,9.0,4.0,,,10.0,1.0,7.0,,49.0,7.0,,12.0,9.0,3.0,,,,,1.0,4.0,21.0,,9.0,,9.0,66.0,8.0,5.0,5.0,,575.0,,1.0,10.0,1.0,202.0,2.0,1.0,31.0,58.0,,13.0,,106.0,106.0,3.0,19.0,17.0,,23.0,43.0,,1.0,,2.0,69.0,149.0,12.0,12.0,44.0,7.0,9.0,19.0,8.0,7.0,71671.3628540039,,105.0,6.0,167.0,,12.0,3.0,1.0,203.0,0.0,5.0,4.0,5.0,9.0,2.0,,337.0,21.0,28.0,28.0,7.0,3.0,13.0,2.0,5.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 193 days,4 October 1997,875923200000.0,Croatia,HR,False,M,Centre Attacking Midfielder,8.0,Nikola Vlasic,Nikola,Vlasic,Croatia,163300.0,2018
836,14642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 128 days,8 December 1998,913075200000.0,Northern Ireland,GB-NIR,False,F,Forward,63.0,Shayne Lavery,Shayne,Lavery,Northern Ireland,91641.0,2018
837,4507.0,16.0,1.0,,,,28.0,1.0,5.0,2.0,44.0,,,,2.0,2.0,5.0,,1.0,18.0,10.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,3.0,4.0,,,1.0,3.0,,,,1.0,1.0,,14.0,6.0,,,,,3.0,,1.0,,,3.0,,3.0,1.0,8.0,10.0,,3.0,1.0,,,3.0,1.0,1.0,,12.0,2.0,,8.0,7.0,1.0,,,,,,1.0,3.0,,,,,8.0,1.0,,3.0,,137.0,,1.0,,2.0,50.0,,,8.0,8.0,,5.0,1.0,22.0,22.0,1.0,1.0,4.0,,3.0,20.0,,,,2.0,15.0,40.0,,1.0,18.0,3.0,3.0,3.0,4.0,3.0,18545.37353515625,,22.0,1.0,40.0,1.0,6.0,3.0,,54.0,,4.0,2.0,3.0,4.0,,,82.0,9.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 192 days,5 October 1987,560390400000.0,Belgium,BE,True,F,Left/Right Winger,11.0,Kevin Mirallas,Kevin,Mirallas,Belgium,134603.0,2018
838,23615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 314 days,5 June 1997,865468800000.0,Nigeria,NG,True,F,Left/Right Winger,21.0,Henry Onyekuru,Henry,Onyekuru,Nigeria,132083.0,2018
839,15322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 67 days,7 February 1995,792115200000.0,Switzerland,CH,True,F,Centre Striker,30.0,Shani Tarashaj,Shani,Tarashaj,Switzerland,122128.0,2018
840,11074.0,23.0,1.0,,,,43.0,,10.0,1.0,66.0,,,,5.0,2.0,8.0,,1.0,29.0,25.0,4.0,5.0,1.0,4.0,,,,1.0,,,,1.0,,3.0,,,4.0,,,1.0,1.0,3.0,2.0,2.0,1.0,5.0,8.0,,,,4.0,1.0,1.0,,,,,28.0,8.0,,,,,6.0,3.0,3.0,,,6.0,,6.0,2.0,19.0,14.0,,0.0,,,,2.0,2.0,1.0,,7.0,3.0,,7.0,6.0,1.0,,,,,,,4.0,,1.0,,1.0,27.0,2.0,1.0,4.0,,276.0,,,1.0,1.0,75.0,,,11.0,19.0,,2.0,1.0,49.0,49.0,,5.0,3.0,,6.0,20.0,,,,5.0,25.0,59.0,1.0,1.0,28.0,2.0,0.0,7.0,6.0,6.0,25404.503814697255,,34.0,,60.0,1.0,10.0,2.0,1.0,82.0,,9.0,3.0,5.0,2.0,,,142.0,10.0,15.0,15.0,7.0,2.0,3.0,5.0,1.0,,,,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 280 days,9 July 1995,805248000000.0,Spain,ES,True,F,Centre Striker,20.0,Sandro Ramírez,Sandro,Ramírez,Spain,160101.0,2018
841,4506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 323 days,27 May 1994,769996800000.0,England,GB-ENG,False,D,Defender,,Jiang Guangtai,Guangtai,Jiang,China,138616.0,2018
842,9163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 28 days,17 March 1996,827020800000.0,England,GB-ENG,False,D,Left Full Back,23.0,Brendan Galloway,Brendan,Galloway,England,160109.0,2018
843,9895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 191 days,6 October 1994,781401600000.0,England,GB-ENG,True,D,Centre Central Defender,25.0,Matthew Pennington,Matthew,Pennington,England,162003.0,2018
844,10455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 187 days,10 October 1997,876441600000.0,England,GB-ENG,True,M,Left/Centre/Right Attacking Midfielder,30.0,Kieran Dowell,Kieran,Dowell,England,172648.0,2018
845,13278.0,13.0,1.0,,,,25.0,,5.0,2.0,38.0,,,,2.0,1.0,7.0,,1.0,17.0,5.0,2.0,1.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,1.0,2.0,,,,3.0,,,,,,,12.0,10.0,1.0,,,1.0,4.0,2.0,2.0,,,2.0,,4.0,1.0,18.0,13.0,1.0,2.0,,,,2.0,1.0,5.0,,12.0,1.0,,6.0,5.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,1.0,7.0,3.0,2.0,2.0,,153.0,,,2.0,,45.0,,1.0,5.0,11.0,,1.0,,28.0,28.0,3.0,3.0,4.0,,4.0,14.0,,,,1.0,14.0,38.0,2.0,2.0,14.0,1.0,2.0,13.0,2.0,2.0,19636.409606933612,,19.0,,33.0,1.0,5.0,3.0,,45.0,,3.0,1.0,6.0,1.0,,,91.0,5.0,9.0,9.0,3.0,4.0,8.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 177 days,20 October 1997,877305600000.0,England,GB-ENG,False,F,Left/Right Winger,17.0,Ademola Lookman,Ademola,Lookman,England,162328.0,2018
846,13388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 204 days,23 September 1997,874972800000.0,England,GB-ENG,False,D,Left/Right Full Back,4.0,Callum Connolly,Callum,Connolly,England,175393.0,2018
847,10454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 128 days,8 December 1996,850003200000.0,England,GB-ENG,False,M,Centre Central Midfielder,20.0,Joe Williams,Joe,Williams,England,160771.0,2018
848,65985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 175 days,22 October 1996,845942400000.0,England,GB-ENG,True,D,Centre Central Defender,68.0,Mason Holgate,Mason,Holgate,England,159660.0,2018
849,4511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 326 days,24 May 1992,706665600000.0,England,GB-ENG,True,G,Goalkeeper,26.0,Marcus Bettinelli,Marcus,Bettinelli,England,9714.0,2018
850,14647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 86 days,19 January 1997,853632000000.0,England,GB-ENG,True,G,Goalkeeper,24.0,Magnus Norman,Magnus,Norman,England,136002.0,2018
851,12536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 years 323 days,27 May 1988,580694400000.0,Belgium,BE,False,D,Right Full Back,4.0,Denis Odoi,Denis,Odoi,Belgium,30785.0,2018
852,4276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 192 days,5 October 1987,560390400000.0,United States,US,False,D,Left/Centre Central Defender,13.0,Tim Ream,Tim,Ream,United States,19300.0,2018
853,8438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 197 days,30 September 1992,717811200000.0,England,GB-ENG,False,D,Right Full Back,22.0,Cyrus Christie,Cyrus,Christie,Ireland,94270.0,2018
854,22548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 189 days,8 October 1993,750038400000.0,Spain,ES,False,D,Centre Central Defender,4.0,Marcelo Djaló,Marcelo Amado,Djaló Tiratolay,Guinea-Bissau,104599.0,2018
855,3844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 years 162 days,4 November 1988,594604800000.0,Scotland,GB-SCT,False,M,Central Midfielder,6.0,Kevin McDonald,Kevin,McDonald,Scotland,31031.0,2018
856,20178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 35 days,10 March 1992,700185600000.0,France,FR,False,D,Defender,,Neeskens Kebano,Neeskens,Kebano,The Democratic Republic Of Congo,157697.0,2018
857,5154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 97 days,8 January 1991,663292800000.0,Norway,NO,True,M,Centre Central Midfielder,6.0,Stefan Johansen,Stefan,Johansen,Norway,154429.0,2018
858,3894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 85 days,20 January 1991,664329600000.0,England,GB-ENG,False,M,Left/Centre/Right Attacking Midfielder,10.0,Tom Cairney,Tom,Cairney,Scotland,19302.0,2018
859,14671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 145 days,21 November 2000,974764800000.0,England,GB-ENG,False,M,Midfielder,33.0,Matt O'Riley,Matt,O'Riley,England,22119.0,2018
860,14676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 327 days,23 May 1998,895881600000.0,United States,US,False,M,Midfielder,,Luca De La Torre,Luca,De La Torre,United States,52150.0,2018
861,14658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 336 days,14 May 1998,895104000000.0,England,GB-ENG,False,M,Midfielder,37.0,Tayo Edun,Adetayo,Edun,England,175560.0,2018
862,14657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 332 days,18 May 2000,958608000000.0,England,GB-ENG,False,M,Midfielder,43.0,Steven Sessegnon,Zeze Steven,Sessegnon,England,22104.0,2018
863,7431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 46 days,28 February 1994,762393600000.0,Belgium,BE,False,M,Centre Defensive Midfielder,,Ibrahima Cissé,Ibrahima,Cissé,Guinea,139058.0,2018
